Deformação 1 comprimento do gabarito;"50,00000";mm
Deformação à tração (Deformação 1) comprimento do gabarito;"50,00000";mm
CargaemBreak (Standard);"433,15952";N
Deformação 1emBreak (Standard);"0,45206";mm/mm
Deformação à tração (Deformação 1)emBreak (Standard);"0,45859";mm/mm
DeslocamentoemBreak (Standard);"27,58437";mm
Deslocamento à traçãoemBreak (Standard);"22,92945";mm
Observação;""

Tempo;Travessa;Carga;Extensometro
"10,92000";"9,10775";"720,71814";"5,52444"
"10,93000";"9,11606";"720,76007";"5,53117"
"10,94000";"9,12444";"720,78961";"5,53702"
"10,95000";"9,13269";"720,82983";"5,54302"
"10,96000";"9,14100";"720,87811";"5,54879"
"10,97000";"9,14925";"720,91431";"5,55493"
"10,98000";"9,15756";"720,94702";"5,56018"
"10,99000";"9,16587";"720,98718";"5,56465"
"11,00000";"9,17419";"721,01941";"5,56934"
"11,01000";"9,18256";"721,04980";"5,57414"
"11,02000";"9,19081";"721,08423";"5,57838"
"11,03000";"9,19906";"721,12164";"5,58214"
"11,04000";"9,20737";"721,14581";"5,58549"
"11,05000";"9,21569";"721,17096";"5,58874"
"11,06000";"9,22400";"721,20807";"5,59227"
"11,07000";"9,23237";"721,25122";"5,59658"
"11,08000";"9,24075";"721,29211";"5,60201"
"11,09000";"9,24912";"721,34875";"5,60794"
"11,10000";"9,25750";"721,41534";"5,61358"
"11,11000";"9,26587";"721,46594";"5,61928"
"11,12000";"9,27425";"721,50977";"5,62523"
"11,13000";"9,28269";"721,56506";"5,63147"
"11,14000";"9,29106";"721,61792";"5,63862"
"11,15000";"9,29950";"721,67017";"5,64707"
"11,16000";"9,30794";"721,72412";"5,65581"
"11,17000";"9,31625";"721,78760";"5,66499"
"11,18000";"9,32456";"721,84741";"5,67403"
"11,19000";"9,33287";"721,87653";"5,68250"
"11,20000";"9,34119";"721,89838";"5,69089"
"11,21000";"9,34950";"721,92255";"5,69893"
"11,22000";"9,35781";"721,93542";"5,70604"
"11,23000";"9,36612";"721,95789";"5,71293"
"11,24000";"9,37444";"721,99469";"5,71960"
"11,25000";"9,38269";"722,02100";"5,72622"
"11,26000";"9,39100";"722,04108";"5,73206"
"11,27000";"9,39925";"722,06610";"5,73708"
"11,28000";"9,40756";"722,09558";"5,74117"
"11,29000";"9,41587";"722,12762";"5,74521"
"11,30000";"9,42419";"722,16235";"5,74978"
"11,31000";"9,43256";"722,20819";"5,75465"
"11,32000";"9,44087";"722,23584";"5,76000"
"11,33000";"9,44912";"722,25763";"5,76576"
"11,34000";"9,45744";"722,29053";"5,77184"
"11,35000";"9,46575";"722,31958";"5,77781"
"11,36000";"9,47406";"722,34705";"5,78425"
"11,37000";"9,48250";"722,38190";"5,79070"
"11,38000";"9,49087";"722,42224";"5,79736"
"11,39000";"9,49925";"722,46497";"5,80381"
"11,40000";"9,50756";"722,52057";"5,80990"
"11,41000";"9,51594";"722,56671";"5,81569"
"11,42000";"9,52437";"722,61212";"5,82096"
"11,43000";"9,53275";"722,66302";"5,82566"
"11,44000";"9,54119";"722,71478";"5,83005"
"11,45000";"9,54956";"722,75885";"5,83416"
"11,46000";"9,55787";"722,79834";"5,83858"
"11,47000";"9,56625";"722,82684";"5,84303"
"11,48000";"9,57456";"722,86420";"5,84821"
"11,49000";"9,58281";"722,88470";"5,85388"
"11,50000";"9,59119";"722,90179";"5,85975"
"11,51000";"9,59950";"722,93304";"5,86592"
"11,52000";"9,60781";"722,95703";"5,87275"
"11,53000";"9,61619";"722,97430";"5,87952"
"11,54000";"9,62450";"722,99316";"5,88659"
"11,55000";"9,63281";"723,01642";"5,89374"
"11,56000";"9,64106";"723,04272";"5,90089"
"11,57000";"9,64937";"723,06567";"5,90790"
"11,58000";"9,65769";"723,08710";"5,91410"
"11,59000";"9,66600";"723,11896";"5,92025"
"11,60000";"9,67431";"723,14142";"5,92643"
"11,61000";"9,68262";"723,16614";"5,93181"
"11,62000";"9,69094";"723,18756";"5,93768"
"11,63000";"9,69919";"723,20410";"5,94420"
"11,64000";"9,70750";"723,21350";"5,95027"
"11,65000";"9,71581";"723,22296";"5,95574"
"11,66000";"9,72412";"723,24066";"5,96117"
"11,67000";"9,73250";"723,26703";"5,96613"
"11,68000";"9,74087";"723,30768";"5,97109"
"11,69000";"9,74925";"723,34131";"5,97634"
"11,70000";"9,75762";"723,37769";"5,98116"
"11,71000";"9,76594";"723,40253";"5,98533"
"11,72000";"9,77431";"723,42798";"5,98946"
"11,73000";"9,78269";"723,46344";"5,99382"
"11,74000";"9,79112";"723,50079";"5,99932"
"11,75000";"9,79950";"723,55023";"6,00657"
"11,76000";"9,80787";"723,59259";"6,01442"
"11,77000";"9,81619";"723,62781";"6,02139"
"11,78000";"9,82450";"723,65570";"6,02804"
"11,79000";"9,83281";"723,66907";"6,03488"
"11,80000";"9,84112";"723,68311";"6,04133"
"11,81000";"9,84944";"723,70166";"6,04741"
"11,82000";"9,85775";"723,71466";"6,05298"
"11,83000";"9,86612";"723,72986";"6,05871"
"11,84000";"9,87444";"723,74561";"6,06483"
"11,85000";"9,88268";"723,75958";"6,07124"
"11,86000";"9,89100";"723,77863";"6,07765"
"11,87000";"9,89925";"723,79901";"6,08382"
"11,88000";"9,90756";"723,81177";"6,08932"
"11,89000";"9,91594";"723,82465";"6,09406"
"11,90000";"9,92425";"723,84210";"6,09963"
"11,91000";"9,93256";"723,86102";"6,10617"
"11,92000";"9,94087";"723,88434";"6,11294"
"11,93000";"9,94912";"723,90442";"6,11998"
"11,94000";"9,95744";"723,92517";"6,12671"
"11,95000";"9,96569";"723,94037";"6,13335"
"11,96000";"9,97406";"723,94940";"6,13983"
"11,97000";"9,98244";"723,97083";"6,14655"
"11,98000";"9,99081";"723,99792";"6,15383"
"11,99000";"9,99912";"724,01593";"6,16203"
"12,00000";"10,00750";"724,03632";"6,17045"
"12,01000";"10,01581";"724,05878";"6,17838"
"12,02000";"10,02425";"724,09137";"6,18577"
"12,03000";"10,03262";"724,12250";"6,19334"
"12,04000";"10,04106";"724,15826";"6,20063"
"12,05000";"10,04950";"724,20801";"6,20769"
"12,06000";"10,05787";"724,25732";"6,21448"
"12,07000";"10,06625";"724,29529";"6,22026"
"12,08000";"10,07450";"724,31433";"6,22546"
"12,09000";"10,08281";"724,32751";"6,22957"
"12,10000";"10,09106";"724,33545";"6,23268"
"12,11000";"10,09943";"724,34058";"6,23534"
"12,12000";"10,10775";"724,33844";"6,23865"
"12,13000";"10,11606";"724,34186";"6,24310"
"12,14000";"10,12437";"724,36243";"6,24824"
"12,15000";"10,13262";"724,37866";"6,25395"
"12,16000";"10,14093";"724,39288";"6,26018"
"12,17000";"10,14925";"724,40186";"6,26682"
"12,18000";"10,15756";"724,41241";"6,27370"
"12,19000";"10,16587";"724,42883";"6,27986"
"12,20000";"10,17419";"724,43823";"6,28579"
"12,21000";"10,18250";"724,45856";"6,29191"
"12,22000";"10,19081";"724,46948";"6,29814"
"12,23000";"10,19912";"724,47339";"6,30445"
"12,24000";"10,20737";"724,48181";"6,31072"
"12,25000";"10,21569";"724,48730";"6,31637"
"12,26000";"10,22406";"724,48999";"6,32185"
"12,27000";"10,23244";"724,49463";"6,32787"
"12,28000";"10,24087";"724,51599";"6,33432"
"12,29000";"10,24925";"724,53650";"6,34110"
"12,30000";"10,25756";"724,56122";"6,34805"
"12,31000";"10,26594";"724,58948";"6,35464"
"12,32000";"10,27431";"724,61670";"6,36108"
"12,33000";"10,28275";"724,64050";"6,36739"
"12,34000";"10,29112";"724,67169";"6,37335"
"12,35000";"10,29956";"724,69971";"6,37961"
"12,36000";"10,30793";"724,72955";"6,38579"
"12,37000";"10,31625";"724,75598";"6,39161"
"12,38000";"10,32456";"724,76477";"6,39660"
"12,39000";"10,33287";"724,76099";"6,40113"
"12,40000";"10,34119";"724,76965";"6,40559"
"12,41000";"10,34950";"724,77838";"6,41000"
"12,42000";"10,35781";"724,77563";"6,41456"
"12,43000";"10,36612";"724,77496";"6,42007"
"12,44000";"10,37444";"724,77325";"6,42649"
"12,45000";"10,38269";"724,77380";"6,43321"
"12,46000";"10,39094";"724,78107";"6,43959"
"12,47000";"10,39925";"724,79285";"6,44506"
"12,48000";"10,40756";"724,80194";"6,45051"
"12,49000";"10,41594";"724,80975";"6,45661"
"12,50000";"10,42425";"724,81769";"6,46324"
"12,51000";"10,43256";"724,83270";"6,46969"
"12,52000";"10,44087";"724,84357";"6,47692"
"12,53000";"10,44912";"724,86328";"6,48467"
"12,54000";"10,45744";"724,87476";"6,49228"
"12,55000";"10,46575";"724,88159";"6,49948"
"12,56000";"10,47412";"724,89270";"6,50631"
"12,57000";"10,48250";"724,90601";"6,51243"
"12,58000";"10,49087";"724,91803";"6,51791"
"12,59000";"10,49925";"724,92236";"6,52258"
"12,60000";"10,50756";"724,93298";"6,52652"
"12,61000";"10,51594";"724,94531";"6,53021"
"12,62000";"10,52431";"724,96100";"6,53382"
"12,63000";"10,53269";"724,97339";"6,53755"
"12,64000";"10,54112";"724,98773";"6,54140"
"12,65000";"10,54950";"725,00861";"6,54479"
"12,66000";"10,55787";"725,03912";"6,54813"
"12,67000";"10,56625";"725,05853";"6,55213"
"12,68000";"10,57450";"725,06537";"6,55750"
"12,69000";"10,58281";"725,06860";"6,56449"
"12,70000";"10,59112";"725,06958";"6,57293"
"12,71000";"10,59950";"725,06287";"6,58286"
"12,72000";"10,60781";"725,05353";"6,59378"
"12,73000";"10,61612";"725,04614";"6,60457"
"12,74000";"10,62444";"725,03497";"6,61419"
"12,75000";"10,63275";"725,03113";"6,62266"
"12,76000";"10,64100";"725,03259";"6,62974"
"12,77000";"10,64931";"725,04724";"6,63640"
"12,78000";"10,65762";"725,05469";"6,64334"
"12,79000";"10,66594";"725,05353";"6,65033"
"12,80000";"10,67431";"725,06018";"6,65660"
"12,81000";"10,68256";"725,05304";"6,66272"
"12,82000";"10,69087";"725,04095";"6,66861"
"12,83000";"10,69919";"725,03601";"6,67506"
"12,84000";"10,70744";"725,04187";"6,68196"
"12,85000";"10,71575";"725,04596";"6,68855"
"12,86000";"10,72412";"725,04486";"6,69566"
"12,87000";"10,73244";"725,04419";"6,70282"
"12,88000";"10,74081";"725,05017";"6,71033"
"12,89000";"10,74919";"725,06500";"6,71776"
"12,90000";"10,75756";"725,07660";"6,72463"
"12,91000";"10,76587";"725,08997";"6,73057"
"12,92000";"10,77425";"725,11035";"6,73584"
"12,93000";"10,78269";"725,11859";"6,74141"
"12,94000";"10,79106";"725,12994";"6,74730"
"12,95000";"10,79944";"725,14618";"6,75301"
"12,96000";"10,80781";"725,16394";"6,75898"
"12,97000";"10,81612";"725,16821";"6,76536"
"12,98000";"10,82444";"725,17401";"6,77193"
"12,99000";"10,83275";"725,17468";"6,77838"
"13,00000";"10,84106";"725,17139";"6,78494"
"13,01000";"10,84943";"725,16785";"6,79162"
"13,02000";"10,85775";"725,17023";"6,79854"
"13,03000";"10,86606";"725,17249";"6,80463"
"13,04000";"10,87437";"725,16113";"6,81017"
"13,05000";"10,88269";"725,15729";"6,81510"
"13,06000";"10,89094";"725,16779";"6,81972"
"13,07000";"10,89925";"725,16058";"6,82538"
"13,08000";"10,90756";"725,15326";"6,83105"
"13,09000";"10,91587";"725,14215";"6,83637"
"13,10000";"10,92419";"725,13501";"6,84189"
"13,11000";"10,93250";"725,13342";"6,84746"
"13,12000";"10,94081";"725,12799";"6,85283"
"13,13000";"10,94906";"725,12457";"6,85708"
"13,14000";"10,95737";"725,11517";"6,86033"
"13,15000";"10,96569";"725,09521";"6,86352"
"13,16000";"10,97400";"725,09003";"6,86747"
"13,17000";"10,98237";"725,08496";"6,87318"
"13,18000";"10,99075";"725,09082";"6,88093"
"13,19000";"10,99912";"725,09967";"6,88966"
"13,20000";"11,00750";"725,11243";"6,89885"
"13,21000";"11,01587";"725,13153";"6,90912"
"13,22000";"11,02425";"725,15369";"6,91971"
"13,23000";"11,03262";"725,16980";"6,92972"
"13,24000";"11,04106";"725,18134";"6,93816"
"13,25000";"11,04950";"725,19073";"6,94597"
"13,26000";"11,05787";"725,20862";"6,95330"
"13,27000";"11,06618";"725,22229";"6,95992"
"13,28000";"11,07450";"725,22992";"6,96598"
"13,29000";"11,08281";"725,22552";"6,97123"
"13,30000";"11,09119";"725,21863";"6,97580"
"13,31000";"11,09950";"725,20642";"6,98018"
"13,32000";"11,10787";"725,18842";"6,98370"
"13,33000";"11,11619";"725,17938";"6,98689"
"13,34000";"11,12443";"725,17340";"6,98973"
"13,35000";"11,13275";"725,16425";"6,99282"
"13,36000";"11,14100";"725,14728";"6,99635"
"13,37000";"11,14931";"725,12695";"7,00074"
"13,38000";"11,15756";"725,11346";"7,00612"
"13,39000";"11,16587";"725,09558";"7,01219"
"13,40000";"11,17425";"725,07538";"7,01963"
"13,41000";"11,18256";"725,06952";"7,02784"
"13,42000";"11,19081";"725,06891";"7,03670"
"13,43000";"11,19912";"725,06464";"7,04659"
"13,44000";"11,20737";"725,06323";"7,05614"
"13,45000";"11,21575";"725,05811";"7,06443"
"13,46000";"11,22412";"725,05707";"7,07094"
"13,47000";"11,23250";"725,05872";"7,07642"
"13,48000";"11,24094";"725,06830";"7,08123"
"13,49000";"11,24931";"725,08154";"7,08653"
"13,50000";"11,25762";"725,09723";"7,09214"
"13,51000";"11,26600";"725,09900";"7,09848"
"13,52000";"11,27437";"725,10077";"7,10508"
"13,53000";"11,28281";"725,10272";"7,11233"
"13,54000";"11,29125";"725,10541";"7,12032"
"13,55000";"11,29962";"725,11914";"7,12805"
"13,56000";"11,30800";"725,12610";"7,13582"
"13,57000";"11,31631";"725,12805";"7,14362"
"13,58000";"11,32462";"725,12756";"7,15170"
"13,59000";"11,33287";"725,11963";"7,15958"
"13,60000";"11,34119";"725,10144";"7,16639"
"13,61000";"11,34950";"725,08441";"7,17261"
"13,62000";"11,35781";"725,07074";"7,17869"
"13,63000";"11,36619";"725,05890";"7,18422"
"13,64000";"11,37450";"725,04767";"7,18949"
"13,65000";"11,38275";"725,04041";"7,19450"
"13,66000";"11,39100";"725,02271";"7,20019"
"13,67000";"11,39931";"725,00104";"7,20544"
"13,68000";"11,40762";"724,97736";"7,21072"
"13,69000";"11,41594";"724,96368";"7,21645"
"13,70000";"11,42431";"724,94739";"7,22217"
"13,71000";"11,43256";"724,92346";"7,22745"
"13,72000";"11,44087";"724,90460";"7,23270"
"13,73000";"11,44912";"724,89148";"7,23798"
"13,74000";"11,45744";"724,88739";"7,24372"
"13,75000";"11,46575";"724,88000";"7,24939"
"13,76000";"11,47406";"724,87152";"7,25582"
"13,77000";"11,48250";"724,86200";"7,26235"
"13,78000";"11,49087";"724,85486";"7,26870"
"13,79000";"11,49925";"724,85126";"7,27503"
"13,80000";"11,50762";"724,85657";"7,28169"
"13,81000";"11,51593";"724,85437";"7,28820"
"13,82000";"11,52431";"724,84784";"7,29552"
"13,83000";"11,53275";"724,84692";"7,30421"
"13,84000";"11,54119";"724,84955";"7,31347"
"13,85000";"11,54956";"724,84985";"7,32315"
"13,86000";"11,55787";"724,85046";"7,33244"
"13,87000";"11,56619";"724,85358";"7,34039"
"13,88000";"11,57444";"724,84369";"7,34688"
"13,89000";"11,58275";"724,82257";"7,35222"
"13,90000";"11,59106";"724,80798";"7,35668"
"13,91000";"11,59937";"724,78918";"7,36133"
"13,92000";"11,60775";"724,76581";"7,36582"
"13,93000";"11,61606";"724,74719";"7,37009"
"13,94000";"11,62437";"724,73267";"7,37477"
"13,95000";"11,63269";"724,71155";"7,37977"
"13,96000";"11,64100";"724,70776";"7,38486"
"13,97000";"11,64931";"724,69592";"7,38980"
"13,98000";"11,65762";"724,68097";"7,39476"
"13,99000";"11,66593";"724,65686";"7,39991"
"14,00000";"11,67425";"724,63214";"7,40571"
"14,01000";"11,68256";"724,60858";"7,41139"
"14,02000";"11,69081";"724,58905";"7,41683"
"14,03000";"11,69912";"724,58258";"7,42241"
"14,04000";"11,70737";"724,55975";"7,42819"
"14,05000";"11,71568";"724,53613";"7,43361"
"14,06000";"11,72400";"724,53156";"7,43935"
"14,07000";"11,73237";"724,52283";"7,44514"
"14,08000";"11,74075";"724,50531";"7,45212"
"14,09000";"11,74906";"724,48743";"7,45998"
"14,10000";"11,75743";"724,48035";"7,46767"
"14,11000";"11,76575";"724,46545";"7,47543"
"14,12000";"11,77412";"724,45325";"7,48365"
"14,13000";"11,78256";"724,46838";"7,49204"
"14,14000";"11,79106";"724,46674";"7,50124"
"14,15000";"11,79944";"724,46057";"7,50947"
"14,16000";"11,80787";"724,46301";"7,51658"
"14,17000";"11,81618";"724,47137";"7,52272"
"14,18000";"11,82450";"724,47357";"7,52787"
"14,19000";"11,83281";"724,46625";"7,53230"
"14,20000";"11,84112";"724,46295";"7,53656"
"14,21000";"11,84944";"724,44275";"7,54103"
"14,22000";"11,85775";"724,39954";"7,54703"
"14,23000";"11,86612";"724,36847";"7,55392"
"14,24000";"11,87437";"724,34625";"7,56169"
"14,25000";"11,88268";"724,32794";"7,56967"
"14,26000";"11,89100";"724,30548";"7,57758"
"14,27000";"11,89931";"724,28973";"7,58520"
"14,28000";"11,90762";"724,27216";"7,59238"
"14,29000";"11,91594";"724,24329";"7,59884"
"14,30000";"11,92425";"724,22168";"7,60511"
"14,31000";"11,93256";"724,21332";"7,61090"
"14,32000";"11,94081";"724,19061";"7,61628"
"14,33000";"11,94906";"724,16388";"7,62196"
"14,34000";"11,95731";"724,14655";"7,62812"
"14,35000";"11,96562";"724,13611";"7,63503"
"14,36000";"11,97400";"724,10968";"7,64300"
"14,37000";"11,98237";"724,08514";"7,65166"
"14,38000";"11,99075";"724,07336";"7,66109"
"14,39000";"11,99912";"724,06061";"7,67041"
"14,40000";"12,00750";"724,05286";"7,67973"
"14,41000";"12,01587";"724,04639";"7,68824"
"14,42000";"12,02425";"724,04443";"7,69531"
"14,43000";"12,03275";"724,04706";"7,70083"
"14,44000";"12,04119";"724,05090";"7,70488"
"14,45000";"12,04956";"724,05347";"7,70830"
"14,46000";"12,05794";"724,05292";"7,71164"
"14,47000";"12,06631";"724,04279";"7,71475"
"14,48000";"12,07462";"724,02856";"7,71824"
"14,49000";"12,08287";"724,01245";"7,72253"
"14,50000";"12,09118";"723,98254";"7,72762"
"14,51000";"12,09950";"723,94141";"7,73367"
"14,52000";"12,10787";"723,91241";"7,74037"
"14,53000";"12,11619";"723,88983";"7,74724"
"14,54000";"12,12450";"723,86493";"7,75361"
"14,55000";"12,13275";"723,82965";"7,75939"
"14,56000";"12,14100";"723,80835";"7,76538"
"14,57000";"12,14931";"723,78101";"7,77109"
"14,58000";"12,15762";"723,74518";"7,77633"
"14,59000";"12,16594";"723,72693";"7,78185"
"14,60000";"12,17431";"723,70612";"7,78763"
"14,61000";"12,18262";"723,67780";"7,79412"
"14,62000";"12,19087";"723,65045";"7,80172"
"14,63000";"12,19918";"723,63892";"7,81071"
"14,64000";"12,20744";"723,61462";"7,82083"
"14,65000";"12,21581";"723,58405";"7,83067"
"14,66000";"12,22412";"723,56427";"7,83959"
"14,67000";"12,23250";"723,54877";"7,84723"
"14,68000";"12,24087";"723,53046";"7,85366"
"14,69000";"12,24925";"723,52325";"7,85913"
"14,70000";"12,25762";"723,51965";"7,86347"
"14,71000";"12,26594";"723,51324";"7,86782"
"14,72000";"12,27431";"723,50500";"7,87269"
"14,73000";"12,28275";"723,49591";"7,87748"
"14,74000";"12,29112";"723,48694";"7,88235"
"14,75000";"12,29956";"723,47388";"7,88789"
"14,76000";"12,30794";"723,47754";"7,89411"
"14,77000";"12,31625";"723,48749";"7,90051"
"14,78000";"12,32456";"723,47296";"7,90800"
"14,79000";"12,33287";"723,43976";"7,91603"
"14,80000";"12,34119";"723,40631";"7,92430"
"14,81000";"12,34950";"723,37402";"7,93293"
"14,82000";"12,35781";"723,32593";"7,94113"
"14,83000";"12,36612";"723,29016";"7,94896"
"14,84000";"12,37444";"723,27057";"7,95671"
"14,85000";"12,38269";"723,24811";"7,96387"
"14,86000";"12,39100";"723,21863";"7,96981"
"14,87000";"12,39931";"723,18701";"7,97506"
"14,88000";"12,40756";"723,16022";"7,98026"
"14,89000";"12,41594";"723,11737";"7,98620"
"14,90000";"12,42425";"723,07520";"7,99245"
"14,91000";"12,43256";"723,06036";"7,99872"
"14,92000";"12,44087";"723,04858";"8,00512"
"14,93000";"12,44919";"723,02856";"8,01163"
"14,94000";"12,45744";"722,99866";"8,01831"
"14,95000";"12,46575";"722,96521";"8,02539"
"14,96000";"12,47412";"722,92914";"8,03329"
"14,97000";"12,48250";"722,89380";"8,04159"
"14,98000";"12,49087";"722,87189";"8,04888"
"14,99000";"12,49919";"722,85944";"8,05536"
"15,00000";"12,50756";"722,85675";"8,06180"
"15,01000";"12,51587";"722,85406";"8,06843"
"15,02000";"12,52431";"722,83997";"8,07535"
"15,03000";"12,53269";"722,82410";"8,08284"
"15,04000";"12,54112";"722,81128";"8,09094"
"15,05000";"12,54950";"722,80334";"8,09972"
"15,06000";"12,55781";"722,78351";"8,10806"
"15,07000";"12,56612";"722,75562";"8,11512"
"15,08000";"12,57444";"722,73584";"8,12156"
"15,09000";"12,58275";"722,70453";"8,12762"
"15,10000";"12,59106";"722,65533";"8,13343"
"15,11000";"12,59937";"722,62238";"8,13890"
"15,12000";"12,60775";"722,59955";"8,14403"
"15,13000";"12,61606";"722,58136";"8,14954"
"15,14000";"12,62437";"722,54584";"8,15497"
"15,15000";"12,63268";"722,51367";"8,16013"
"15,16000";"12,64093";"722,49561";"8,16553"
"15,17000";"12,64925";"722,46613";"8,17085"
"15,18000";"12,65756";"722,42041";"8,17644"
"15,19000";"12,66594";"722,38177";"8,18269"
"15,20000";"12,67419";"722,35852";"8,19035"
"15,21000";"12,68250";"722,32672";"8,19931"
"15,22000";"12,69075";"722,29175";"8,20832"
"15,23000";"12,69906";"722,26727";"8,21694"
"15,24000";"12,70731";"722,23706";"8,22446"
"15,25000";"12,71562";"722,19421";"8,23082"
"15,26000";"12,72400";"722,15668";"8,23573"
"15,27000";"12,73237";"722,13776";"8,24068"
"15,28000";"12,74075";"722,11041";"8,24702"
"15,29000";"12,74912";"722,07733";"8,25401"
"15,30000";"12,75750";"722,06775";"8,26132"
"15,31000";"12,76581";"722,06079";"8,26877"
"15,32000";"12,77425";"722,04871";"8,27594"
"15,33000";"12,78269";"722,03613";"8,28314"
"15,34000";"12,79106";"722,03876";"8,29027"
"15,35000";"12,79950";"722,04315";"8,29639"
"15,36000";"12,80794";"722,03107";"8,30187"
"15,37000";"12,81625";"722,02069";"8,30803"
"15,38000";"12,82456";"722,00012";"8,31487"
"15,39000";"12,83287";"721,95734";"8,32171"
"15,40000";"12,84119";"721,92432";"8,32854"
"15,41000";"12,84950";"721,90485";"8,33592"
"15,42000";"12,85781";"721,87732";"8,34364"
"15,43000";"12,86619";"721,83215";"8,35089"
"15,44000";"12,87444";"721,78992";"8,35777"
"15,45000";"12,88275";"721,76514";"8,36444"
"15,46000";"12,89106";"721,73444";"8,37080"
"15,47000";"12,89931";"721,69055";"8,37672"
"15,48000";"12,90762";"721,66522";"8,38193"
"15,49000";"12,91594";"721,63916";"8,38686"
"15,50000";"12,92425";"721,60175";"8,39153"
"15,51000";"12,93262";"721,56860";"8,39611"
"15,52000";"12,94087";"721,53247";"8,40069"
"15,53000";"12,94912";"721,49316";"8,40547"
"15,54000";"12,95743";"721,44727";"8,41017"
"15,55000";"12,96575";"721,40710";"8,41509"
"15,56000";"12,97412";"721,38025";"8,42092"
"15,57000";"12,98250";"721,34766";"8,42824"
"15,58000";"12,99087";"721,32007";"8,43605"
"15,59000";"12,99925";"721,29828";"8,44368"
"15,60000";"13,00756";"721,28156";"8,45131"
"15,61000";"13,01594";"721,26263";"8,45831"
"15,62000";"13,02431";"721,24445";"8,46494"
"15,63000";"13,03275";"721,23541";"8,47188"
"15,64000";"13,04112";"721,22241";"8,47935"
"15,65000";"13,04956";"721,20636";"8,48652"
"15,66000";"13,05793";"721,19965";"8,49383"
"15,67000";"13,06625";"721,18378";"8,50173"
"15,68000";"13,07456";"721,15784";"8,50874"
"15,69000";"13,08287";"721,11407";"8,51443"
"15,70000";"13,09119";"721,08014";"8,52007"
"15,71000";"13,09950";"721,05811";"8,52584"
"15,72000";"13,10787";"721,02136";"8,53195"
"15,73000";"13,11619";"720,98163";"8,53911"
"15,74000";"13,12450";"720,92859";"8,54752"
"15,75000";"13,13275";"720,88165";"8,55719"
"15,76000";"13,14106";"720,84546";"8,56819"
"15,77000";"13,14931";"720,79517";"8,58027"
"15,78000";"13,15762";"720,74286";"8,59219"
"15,79000";"13,16593";"720,71143";"8,60228"
"15,80000";"13,17425";"720,67822";"8,60997"
"15,81000";"13,18256";"720,63812";"8,61627"
"15,82000";"13,19081";"720,60876";"8,62147"
"15,83000";"13,19912";"720,59387";"8,62582"
"15,84000";"13,20743";"720,55939";"8,62984"
"15,85000";"13,21575";"720,50677";"8,63401"
"15,86000";"13,22412";"720,46985";"8,63784"
"15,87000";"13,23250";"720,45319";"8,64149"
"15,88000";"13,24094";"720,43268";"8,64581"
"15,89000";"13,24925";"720,41064";"8,65178"
"15,90000";"13,25762";"720,40314";"8,65775"
"15,91000";"13,26594";"720,37714";"8,66373"
"15,92000";"13,27431";"720,34949";"8,66984"
"15,93000";"13,28269";"720,33002";"8,67555"
"15,94000";"13,29112";"720,31177";"8,68076"
"15,95000";"13,29950";"720,29321";"8,68562"
"15,96000";"13,30781";"720,26086";"8,69048"
"15,97000";"13,31612";"720,22980";"8,69574"
"15,98000";"13,32444";"720,18964";"8,70101"
"15,99000";"13,33275";"720,13287";"8,70624"
"16,00000";"13,34106";"720,09729";"8,71227"
"16,01000";"13,34937";"720,06323";"8,71953"
"16,02000";"13,35769";"720,02448";"8,72792"
"16,03000";"13,36606";"719,98572";"8,73733"
"16,04000";"13,37437";"719,95435";"8,74724"
"16,05000";"13,38269";"719,93170";"8,75772"
"16,06000";"13,39100";"719,89508";"8,76793"
"16,07000";"13,39931";"719,85437";"8,77795"
"16,08000";"13,40762";"719,82831";"8,78717"
"16,09000";"13,41594";"719,78943";"8,79558"
"16,10000";"13,42431";"719,74622";"8,80301"
"16,11000";"13,43262";"719,71088";"8,80907"
"16,12000";"13,44087";"719,68048";"8,81480"
"16,13000";"13,44912";"719,63043";"8,82009"
"16,14000";"13,45744";"719,58032";"8,82499"
"16,15000";"13,46569";"719,54022";"8,83060"
"16,16000";"13,47406";"719,50623";"8,83713"
"16,17000";"13,48244";"719,47314";"8,84452"
"16,18000";"13,49081";"719,44403";"8,85199"
"16,19000";"13,49919";"719,42584";"8,86012"
"16,20000";"13,50750";"719,40131";"8,86861"
"16,21000";"13,51587";"719,37592";"8,87675"
"16,22000";"13,52425";"719,35193";"8,88373"
"16,23000";"13,53262";"719,32294";"8,89002"
"16,24000";"13,54106";"719,30145";"8,89619"
"16,25000";"13,54943";"719,28143";"8,90186"
"16,26000";"13,55781";"719,26556";"8,90785"
"16,27000";"13,56612";"719,24426";"8,91419"
"16,28000";"13,57444";"719,21521";"8,92096"
"16,29000";"13,58275";"719,18317";"8,92788"
"16,30000";"13,59106";"719,14105";"8,93586"
"16,31000";"13,59943";"719,10040";"8,94428"
"16,32000";"13,60775";"719,06378";"8,95266"
"16,33000";"13,61612";"719,02594";"8,96130"
"16,34000";"13,62444";"718,99817";"8,97008"
"16,35000";"13,63275";"718,95068";"8,97927"
"16,36000";"13,64100";"718,90698";"8,98849"
"16,37000";"13,64931";"718,87115";"8,99746"
"16,38000";"13,65762";"718,82727";"9,00590"
"16,39000";"13,66593";"718,78107";"9,01442"
"16,40000";"13,67425";"718,74274";"9,02340"
"16,41000";"13,68256";"718,70978";"9,03217"
"16,42000";"13,69081";"718,65778";"9,04059"
